HGNC ID	Approved Symbol	Approved Name	Entrez Gene ID	Entrez Gene ID(supplied by NCBI)	Ensembl ID(supplied by Ensembl)
HGNC:35675	RPL29P22	ribosomal protein L29 pseudogene 22	100271472	100271472	ENSG00000239924
HGNC:35946	RPL29P23	ribosomal protein L29 pseudogene 23	646077	646077	ENSG00000241950
HGNC:35616	RPL29P24	ribosomal protein L29 pseudogene 24	100129591	100129591	ENSG00000241030
HGNC:37039	RPL29P25	ribosomal protein L29 pseudogene 25	642493	642493	ENSG00000241286
HGNC:35717	RPL29P26	ribosomal protein L29 pseudogene 26	643531	643531	
HGNC:35551	RPL29P27	ribosomal protein L29 pseudogene 27	100130792	100130792	
HGNC:36842	RPL29P28	ribosomal protein L29 pseudogene 28	646884	646884	ENSG00000232378
HGNC:36577	RPL29P29	ribosomal protein L29 pseudogene 29	100271474	100271474	ENSG00000225289
HGNC:36601	RPL29P30	ribosomal protein L29 pseudogene 30	729611	729611	ENSG00000235420
HGNC:35944	RPL29P31	ribosomal protein L29 pseudogene 31	284064	284064	
HGNC:35834	RPL29P32	ribosomal protein L29 pseudogene 32	390856	390856	ENSG00000242945
HGNC:36923	RPL29P33	ribosomal protein L29 pseudogene 33	401911	401911	ENSG00000257074
HGNC:10333	RPL30	ribosomal protein L30	6156	6156	ENSG00000156482
HGNC:36642	RPL30P1	ribosomal protein L30 pseudogene 1	100270975	100270975	ENSG00000225713
HGNC:35642	RPL30P2	ribosomal protein L30 pseudogene 2	100270976	100270976	ENSG00000234272
HGNC:36380	RPL30P3	ribosomal protein L30 pseudogene 3	100270977	100270977	ENSG00000223640
HGNC:35871	RPL30P4	ribosomal protein L30 pseudogene 4	100131230	100131230	ENSG00000237676
HGNC:36302	RPL30P5	ribosomal protein L30 pseudogene 5	100270978	100270978	ENSG00000239525
HGNC:37015	RPL30P6	ribosomal protein L30 pseudogene 6	100270980	100270980	ENSG00000242936
HGNC:36402	RPL30P7	ribosomal protein L30 pseudogene 7	100270979	100270979	ENSG00000244361
HGNC:36058	RPL30P8	ribosomal protein L30 pseudogene 8	100132053	100132053	
HGNC:35763	RPL30P9	ribosomal protein L30 pseudogene 9	100270981	100270981	ENSG00000242709
HGNC:36822	RPL30P10	ribosomal protein L30 pseudogene 10	100270982	100270982	ENSG00000243050
HGNC:36260	RPL30P11	ribosomal protein L30 pseudogene 11	100271303	100271303	ENSG00000244573
HGNC:36909	RPL30P12	ribosomal protein L30 pseudogene 12	100271304	100271304	ENSG00000240631
HGNC:36280	RPL30P13	ribosomal protein L30 pseudogene 13	100271305	100271305	ENSG00000229014
HGNC:36257	RPL30P14	ribosomal protein L30 pseudogene 14	100129867	100129867	ENSG00000243256
HGNC:36542	RPL30P15	ribosomal protein L30 pseudogene 15	100271192	100271192	ENSG00000233357
HGNC:48340	RPL30P16	ribosomal protein L30 pseudogene 16	100289099	100289099	ENSG00000230169
HGNC:10334	RPL31	ribosomal protein L31	6160	6160	ENSG00000071082
HGNC:10335	RPL31P1	ribosomal protein L31 pseudogene 1	54027	54027	ENSG00000214326
HGNC:16575	RPL31P2	ribosomal protein L31 pseudogene 2	140753	140753	ENSG00000230837
HGNC:16549	RPL31P3	ribosomal protein L31 pseudogene 3	140718	140718	ENSG00000237929
HGNC:23546	RPL31P4	ribosomal protein L31 pseudogene 4	729646	729646	
HGNC:23547	RPL31P5	ribosomal protein L31 pseudogene 5	100129928	100129928	
HGNC:31032	RPL31P6	ribosomal protein L31 pseudogene 6	654387	654387	
HGNC:31325	RPL31P7	ribosomal protein L31 pseudogene 7	654391	654391	ENSG00000232083
HGNC:31324	RPL31P8	ribosomal protein L31 pseudogene 8	253013	253013	
HGNC:31893	RPL31P9	ribosomal protein L31 pseudogene 9	619464	619464	ENSG00000264054
HGNC:33180	RPL31P10	ribosomal protein L31 pseudogene 10	390283	390283	
HGNC:35849	RPL31P11	ribosomal protein L31 pseudogene 11	641311	641311	ENSG00000213075
HGNC:35546	RPL31P12	ribosomal protein L31 pseudogene 12	100270887	100270887	ENSG00000227207
HGNC:35598	RPL31P13	ribosomal protein L31 pseudogene 13	100270983	100270983	ENSG00000228646
HGNC:35477	RPL31P14	ribosomal protein L31 pseudogene 14	100129310	100129310	
HGNC:36339	RPL31P15	ribosomal protein L31 pseudogene 15	100270984	100270984	ENSG00000232430
HGNC:36001	RPL31P16	ribosomal protein L31 pseudogene 16	100129418	100129418	
HGNC:36995	RPL31P17	ribosomal protein L31 pseudogene 17	653773	653773	
HGNC:35833	RPL31P18	ribosomal protein L31 pseudogene 18	285260	285260	
HGNC:35589	RPL31P19	ribosomal protein L31 pseudogene 19	100270985	100270985	
HGNC:36303	RPL31P20	ribosomal protein L31 pseudogene 20	100270986	100270986	ENSG00000229756
HGNC:36245	RPL31P21	ribosomal protein L31 pseudogene 21	100270988	100270988	
HGNC:36430	RPL31P22	ribosomal protein L31 pseudogene 22	100270989	100270989	
HGNC:36096	RPL31P23	ribosomal protein L31 pseudogene 23	391581	391581	
HGNC:36353	RPL31P24	ribosomal protein L31 pseudogene 24	100271194	100271194	
HGNC:36698	RPL31P25	ribosomal protein L31 pseudogene 25	100270987	100270987	
HGNC:36063	RPL31P26	ribosomal protein L31 pseudogene 26	100130537	100130537	
HGNC:36275	RPL31P27	ribosomal protein L31 pseudogene 27	100271198	100271198	
HGNC:36253	RPL31P28	ribosomal protein L31 pseudogene 28	442217	442217	ENSG00000219863
HGNC:36647	RPL31P29	ribosomal protein L31 pseudogene 29	100270990	100270990	
HGNC:35679	RPL31P30	ribosomal protein L31 pseudogene 30	729203	729203	
HGNC:35678	RPL31P31	ribosomal protein L31 pseudogene 31	727792	727792	
HGNC:35719	RPL31P32	ribosomal protein L31 pseudogene 32	643851	643851	
HGNC:36886	RPL31P33	ribosomal protein L31 pseudogene 33	442218	442218	ENSG00000218049
HGNC:35853	RPL31P34	ribosomal protein L31 pseudogene 34	100271193	100271193	
HGNC:36932	RPL31P35	ribosomal protein L31 pseudogene 35	100271199	100271199	ENSG00000232612
HGNC:36676	RPL31P36	ribosomal protein L31 pseudogene 36	100271200	100271200	
HGNC:36197	RPL31P37	ribosomal protein L31 pseudogene 37	646787	646787	
HGNC:36834	RPL31P38	ribosomal protein L31 pseudogene 38	442326	442326	
HGNC:35995	RPL31P39	ribosomal protein L31 pseudogene 39	641790	641790	
HGNC:36134	RPL31P40	ribosomal protein L31 pseudogene 40	100271196	100271196	ENSG00000253964
HGNC:36720	RPL31P41	ribosomal protein L31 pseudogene 41	100271201	100271201	ENSG00000239261
HGNC:36930	RPL31P42	ribosomal protein L31 pseudogene 42	100271197	100271197	
HGNC:36512	RPL31P43	ribosomal protein L31 pseudogene 43	392382	392382	
HGNC:35523	RPL31P44	ribosomal protein L31 pseudogene 44	644522	644522	ENSG00000213657
HGNC:36796	RPL31P45	ribosomal protein L31 pseudogene 45	729308	729308	ENSG00000233318
HGNC:35559	RPL31P46	ribosomal protein L31 pseudogene 46	100271479	100271479	
HGNC:36124	RPL31P47	ribosomal protein L31 pseudogene 47	100271481	100271481	ENSG00000233541
HGNC:36129	RPL31P48	ribosomal protein L31 pseudogene 48	645654	645654	
HGNC:35909	RPL31P49	ribosomal protein L31 pseudogene 49	100129882	100129882	ENSG00000241680
HGNC:36799	RPL31P50	ribosomal protein L31 pseudogene 50	341356	341356	ENSG00000231788
HGNC:35600	RPL31P51	ribosomal protein L31 pseudogene 51	100271475	100271475	
HGNC:36607	RPL31P52	ribosomal protein L31 pseudogene 52	100271476	100271476	ENSG00000219355
HGNC:35749	RPL31P53	ribosomal protein L31 pseudogene 53	100271477	100271477	ENSG00000225352
HGNC:36077	RPL31P54	ribosomal protein L31 pseudogene 54	100271483	100271483	ENSG00000229865
HGNC:36982	RPL31P55	ribosomal protein L31 pseudogene 55	100128250	100128250	
HGNC:36336	RPL31P56	ribosomal protein L31 pseudogene 56	100271478	100271478	ENSG00000240760
HGNC:35703	RPL31P57	ribosomal protein L31 pseudogene 57	645993	645993	ENSG00000256358
HGNC:35862	RPL31P58	ribosomal protein L31 pseudogene 58	100271485	100271485	ENSG00000243053
HGNC:36975	RPL31P59	ribosomal protein L31 pseudogene 59	100271480	100271480	ENSG00000240364
HGNC:36123	RPL31P60	ribosomal protein L31 pseudogene 60	100271486	100271486	ENSG00000239988
HGNC:35635	RPL31P61	ribosomal protein L31 pseudogene 61	100271487	100271487	ENSG00000243297
HGNC:36569	RPL31P62	ribosomal protein L31 pseudogene 62	100271482	100271482	
HGNC:35666	RPL31P63	ribosomal protein L31 pseudogene 63	100271392	100271392	ENSG00000236735
HGNC:10336	RPL32	ribosomal protein L32	6161	6161	ENSG00000144713
HGNC:10339	RPL32P1	ribosomal protein L32 pseudogene 1	6163	6163	ENSG00000224796
HGNC:31033	RPL32P2	ribosomal protein L32 pseudogene 2	654388	654388	
HGNC:27024	RPL32P3	ribosomal protein L32 pseudogene 3	132241	132241	ENSG00000251474
HGNC:10337	RPL32P4	ribosomal protein L32 pseudogene 4	100131339	100131339	
HGNC:10338	RPL32P5	ribosomal protein L32 pseudogene 5	23754	23754	
HGNC:36655	RPL32P6	ribosomal protein L32 pseudogene 6	100270888	100270888	
HGNC:35804	RPL32P7	ribosomal protein L32 pseudogene 7	391560	391560	
HGNC:36414	RPL32P8	ribosomal protein L32 pseudogene 8	100270991	100270991	
HGNC:35481	RPL32P9	ribosomal protein L32 pseudogene 9	100270992	100270992	ENSG00000241143
HGNC:35641	RPL32P10	ribosomal protein L32 pseudogene 10	391595	391595	
HGNC:35723	RPL32P11	ribosomal protein L32 pseudogene 11	728572	728572	
HGNC:36600	RPL32P12	ribosomal protein L32 pseudogene 12	731741	731741	
HGNC:35950	RPL32P13	ribosomal protein L32 pseudogene 13	100270993	100270993	
HGNC:37038	RPL32P14	ribosomal protein L32 pseudogene 14	100270994	100270994	ENSG00000242654
HGNC:36119	RPL32P15	ribosomal protein L32 pseudogene 15	100132265	100132265	
HGNC:36086	RPL32P16	ribosomal protein L32 pseudogene 16	646104	646104	
HGNC:36251	RPL32P17	ribosomal protein L32 pseudogene 17	402716	402716	
HGNC:36301	RPL32P18	ribosomal protein L32 pseudogene 18	644907	644907	
HGNC:36743	RPL32P19	ribosomal protein L32 pseudogene 19	646433	646433	
HGNC:35934	RPL32P20	ribosomal protein L32 pseudogene 20	392271	392271	
HGNC:36363	RPL32P21	ribosomal protein L32 pseudogene 21	100128004	100128004	
HGNC:36694	RPL32P22	ribosomal protein L32 pseudogene 22	644996	644996	
HGNC:36007	RPL32P23	ribosomal protein L32 pseudogene 23	644020	644020	ENSG00000214015
HGNC:36722	RPL32P24	ribosomal protein L32 pseudogene 24	100271489	100271489	
HGNC:35721	RPL32P25	ribosomal protein L32 pseudogene 25	100271490	100271490	
HGNC:36027	RPL32P26	ribosomal protein L32 pseudogene 26	100271491	100271491	ENSG00000241941
HGNC:36924	RPL32P27	ribosomal protein L32 pseudogene 27	100271306	100271306	
HGNC:36328	RPL32P28	ribosomal protein L32 pseudogene 28	100133193	100133193	ENSG00000232105
HGNC:35771	RPL32P29	ribosomal protein L32 pseudogene 29	729215	729215	ENSG00000244270
HGNC:36729	RPL32P30	ribosomal protein L32 pseudogene 30	100271492	100271492	
HGNC:37035	RPL32P31	ribosomal protein L32 pseudogene 31	201259	201259	ENSG00000213128
HGNC:36024	RPL32P32	ribosomal protein L32 pseudogene 32	100271488	100271488	
HGNC:36231	RPL32P33	ribosomal protein L32 pseudogene 33	100271493	100271493	ENSG00000243514
HGNC:35903	RPL32P34	ribosomal protein L32 pseudogene 34	100133162	100133162	ENSG00000239524
HGNC:36547	RPL32P35	ribosomal protein L32 pseudogene 35	100271393	100271393	ENSG00000223995
HGNC:36613	RPL32P36	ribosomal protein L32 pseudogene 36	392447	392447	
HGNC:10340	RPL34	ribosomal protein L34	6164	6164	ENSG00000109475
HGNC:26749	RPL34-AS1	RPL34 antisense RNA 1 (head to head)	285456	285456	ENSG00000234492
HGNC:10341	RPL34P1	ribosomal protein L34 pseudogene 1	26514	26514	ENSG00000237049
HGNC:10342	RPL34P2	ribosomal protein L34 pseudogene 2	26513	26513	
HGNC:10343	RPL34P3	ribosomal protein L34 pseudogene 3	54026	54026	ENSG00000223671
HGNC:36665	RPL34P4	ribosomal protein L34 pseudogene 4	100270889	100270889	
HGNC:36527	RPL34P5	ribosomal protein L34 pseudogene 5	100270995	100270995	
HGNC:35810	RPL34P6	ribosomal protein L34 pseudogene 6	100270998	100270998	ENSG00000231333
HGNC:35575	RPL34P7	ribosomal protein L34 pseudogene 7	100127995	100127995	
HGNC:36963	RPL34P8	ribosomal protein L34 pseudogene 8	100270999	100270999	
HGNC:36771	RPL34P9	ribosomal protein L34 pseudogene 9	100271002	100271002	
HGNC:36962	RPL34P10	ribosomal protein L34 pseudogene 10	100271004	100271004	
HGNC:36412	RPL34P11	ribosomal protein L34 pseudogene 11	100130286	100130286	
HGNC:35845	RPL34P12	ribosomal protein L34 pseudogene 12	100270996	100270996	
HGNC:36398	RPL34P13	ribosomal protein L34 pseudogene 13	100270997	100270997	
HGNC:35927	RPL34P14	ribosomal protein L34 pseudogene 14	100129934	100129934	
HGNC:35965	RPL34P15	ribosomal protein L34 pseudogene 15	100271000	100271000	
HGNC:37033	RPL34P16	ribosomal protein L34 pseudogene 16	100133294	100133294	
HGNC:36636	RPL34P17	ribosomal protein L34 pseudogene 17	100271001	100271001	ENSG00000240534
HGNC:35968	RPL34P18	ribosomal protein L34 pseudogene 18	100271003	100271003	ENSG00000240509
HGNC:36925	RPL34P19	ribosomal protein L34 pseudogene 19	100271494	100271494	ENSG00000230240
HGNC:35535	RPL34P20	ribosomal protein L34 pseudogene 20	100271308	100271308	ENSG00000231508
HGNC:35677	RPL34P21	ribosomal protein L34 pseudogene 21	100271495	100271495	ENSG00000244451
HGNC:36454	RPL34P22	ribosomal protein L34 pseudogene 22	100271498	100271498	ENSG00000244267
HGNC:35820	RPL34P23	ribosomal protein L34 pseudogene 23	100271499	100271499	ENSG00000243669
HGNC:36823	RPL34P24	ribosomal protein L34 pseudogene 24	100271309	100271309	
HGNC:35895	RPL34P25	ribosomal protein L34 pseudogene 25	100271501	100271501	
HGNC:36100	RPL34P26	ribosomal protein L34 pseudogene 26	100130718	100130718	ENSG00000223676
HGNC:36369	RPL34P27	ribosomal protein L34 pseudogene 27	651249	651249	ENSG00000232858
HGNC:36781	RPL34P28	ribosomal protein L34 pseudogene 28	100271500	100271500	
HGNC:35631	RPL34P29	ribosomal protein L34 pseudogene 29	100271503	100271503	ENSG00000244551
HGNC:36477	RPL34P30	ribosomal protein L34 pseudogene 30	100271505	100271505	
HGNC:36899	RPL34P31	ribosomal protein L34 pseudogene 31	729536	729536	ENSG00000239223
HGNC:36902	RPL34P32	ribosomal protein L34 pseudogene 32	100271502	100271502	
HGNC:36666	RPL34P33	ribosomal protein L34 pseudogene 33	730061	730061	ENSG00000241282
HGNC:35848	RPL34P34	ribosomal protein L34 pseudogene 34	342994	342994	ENSG00000236312
HGNC:35798	RPL34P35	ribosomal protein L34 pseudogene 35	100271504	100271504	
HGNC:10344	RPL35	ribosomal protein L35	11224	11224	ENSG00000136942
HGNC:10345	RPL35A	ribosomal protein L35a	6165	6165	ENSG00000182899
HGNC:16546	RPL35AP	ribosomal protein L35a pseudogene	140716	140716	ENSG00000234075
HGNC:19914	RPL35AP2	ribosomal protein L35a pseudogene 2	652983	652983	
HGNC:21117	RPL35AP3	ribosomal protein L35a pseudogene 3	387074	387074	ENSG00000230350
HGNC:33460	RPL35AP4	ribosomal protein L35a pseudogene 4		100048922	ENSG00000225644
HGNC:35570	RPL35AP5	ribosomal protein L35a pseudogene 5	100132122	100132122	
HGNC:36793	RPL35AP6	ribosomal protein L35a pseudogene 6	100271312	100271312	
HGNC:36212	RPL35AP7	ribosomal protein L35a pseudogene 7	100128984	100128984	
HGNC:36976	RPL35AP8	ribosomal protein L35a pseudogene 8	100271310	100271310	
HGNC:35643	RPL35AP9	ribosomal protein L35a pseudogene 9	100271311	100271311	
HGNC:35905	RPL35AP10	ribosomal protein L35a pseudogene 10	100271313	100271313	
HGNC:35708	RPL35AP11	ribosomal protein L35a pseudogene 11	100271314	100271314	
HGNC:36068	RPL35AP12	ribosomal protein L35a pseudogene 12	100271316	100271316	ENSG00000227283
HGNC:35916	RPL35AP13	ribosomal protein L35a pseudogene 13	100131945	100131945	
HGNC:36783	RPL35AP14	ribosomal protein L35a pseudogene 14	100271315	100271315	
HGNC:36974	RPL35AP15	ribosomal protein L35a pseudogene 15	100271317	100271317	ENSG00000243758
HGNC:35485	RPL35AP16	ribosomal protein L35a pseudogene 16	100271318	100271318	
HGNC:36384	RPL35AP17	ribosomal protein L35a pseudogene 17	100271319	100271319	
HGNC:36812	RPL35AP18	ribosomal protein L35a pseudogene 18	100271321	100271321	ENSG00000220311
HGNC:36631	RPL35AP19	ribosomal protein L35a pseudogene 19	100271322	100271322	ENSG00000239872
HGNC:36053	RPL35AP20	ribosomal protein L35a pseudogene 20	100128277	100128277	
HGNC:36814	RPL35AP21	ribosomal protein L35a pseudogene 21	100271506	100271506	ENSG00000229814
HGNC:35932	RPL35AP22	ribosomal protein L35a pseudogene 22	100271507	100271507	ENSG00000235133
HGNC:36045	RPL35AP23	ribosomal protein L35a pseudogene 23	100271629		
HGNC:35544	RPL35AP24	ribosomal protein L35a pseudogene 24	100271631	100271631	ENSG00000230166
HGNC:36294	RPL35AP25	ribosomal protein L35a pseudogene 25	100271633	100271633	ENSG00000264217
HGNC:36465	RPL35AP26	ribosomal protein L35a pseudogene 26	100271630	100271630	ENSG00000243607
HGNC:35979	RPL35AP27	ribosomal protein L35a pseudogene 27	100271635	100271635	
HGNC:36480	RPL35AP28	ribosomal protein L35a pseudogene 28	100271637	100271637	ENSG00000242041
HGNC:35569	RPL35AP29	ribosomal protein L35a pseudogene 29	100271638	100271638	
HGNC:36751	RPL35AP30	ribosomal protein L35a pseudogene 30	100271639	100271639	ENSG00000226729
HGNC:36284	RPL35AP31	ribosomal protein L35a pseudogene 31	100271640	100271640	ENSG00000233460
HGNC:36269	RPL35AP32	ribosomal protein L35a pseudogene 32	100271632	100271632	ENSG00000243404
HGNC:36950	RPL35AP33	ribosomal protein L35a pseudogene 33	100271634	100271634	ENSG00000241334
HGNC:36324	RPL35AP34	ribosomal protein L35a pseudogene 34	100271641	100271641	
HGNC:36677	RPL35AP35	ribosomal protein L35a pseudogene 35	100271636	100271636	ENSG00000239256
HGNC:36103	RPL35AP36	ribosomal protein L35a pseudogene 36	100128393	100128393	
HGNC:36426	RPL35AP37	ribosomal protein L35a pseudogene 37	100128807	100128807	
HGNC:36695	RPL35P1	ribosomal protein L35 pseudogene 1	440737	440737	ENSG00000237991
HGNC:35789	RPL35P2	ribosomal protein L35 pseudogene 2	646766	646766	ENSG00000220583
HGNC:35488	RPL35P3	ribosomal protein L35 pseudogene 3	728010	728010	ENSG00000219902
HGNC:36285	RPL35P4	ribosomal protein L35 pseudogene 4	100271006	100271006	ENSG00000213783
HGNC:36955	RPL35P5	ribosomal protein L35 pseudogene 5	441246	441246	ENSG00000225573
HGNC:35520	RPL35P6	ribosomal protein L35 pseudogene 6	100271007	100271007	ENSG00000244018
HGNC:35740	RPL35P7	ribosomal protein L35 pseudogene 7	341604	341604	
HGNC:36158	RPL35P8	ribosomal protein L35 pseudogene 8	643653	643653	ENSG00000226142
HGNC:39402	RPL35P9	ribosomal protein L35 pseudogene 9		100873796	ENSG00000174418
HGNC:13631	RPL36	ribosomal protein L36	25873	25873	ENSG00000130255
HGNC:10359	RPL36A	ribosomal protein L36a	6173	6173	ENSG00000241343
HGNC:48349	RPL36A-HNRNPH2	RPL36A-HNRNPH2 readthrough	100529097	100529097	ENSG00000257529
HGNC:10346	RPL36AL	ribosomal protein L36a like	6166	6166	ENSG00000165502
HGNC:23548	RPL36AP1	ribosomal protein L36a pseudogene 1	100131379	100131379	
HGNC:19777	RPL36AP2	ribosomal protein L36a pseudogene 2	326301	326301	
HGNC:19802	RPL36AP4	ribosomal protein L36a pseudogene 4	326304	326304	
HGNC:21258	RPL36AP5	ribosomal protein L36a pseudogene 5	387090	387090	
HGNC:23365	RPL36AP6	ribosomal protein L36a pseudogene 6	641556	641556	ENSG00000231293
HGNC:31328	RPL36AP7	ribosomal protein L36a pseudogene 7	728202	728202	
HGNC:30973	RPL36AP8	ribosomal protein L36a pseudogene 8	643007	643007	
HGNC:35872	RPL36AP9	ribosomal protein L36a pseudogene 9	100271139	100271139	
HGNC:36175	RPL36AP10	ribosomal protein L36a pseudogene 10	100271140	100271140	ENSG00000237959
HGNC:36385	RPL36AP11	ribosomal protein L36a pseudogene 11	100129180	100129180	
HGNC:35897	RPL36AP12	ribosomal protein L36a pseudogene 12	100130034	100130034	
HGNC:35877	RPL36AP13	ribosomal protein L36a pseudogene 13	100271323	100271323	ENSG00000233747
HGNC:36788	RPL36AP14	ribosomal protein L36a pseudogene 14	100271324	100271324	
HGNC:36648	RPL36AP15	ribosomal protein L36a pseudogene 15	100271325	100271325	ENSG00000235369
HGNC:36416	RPL36AP16	ribosomal protein L36a pseudogene 16	100271327	100271327	
HGNC:35750	RPL36AP17	ribosomal protein L36a pseudogene 17	100271326	100271326	
HGNC:35484	RPL36AP18	ribosomal protein L36a pseudogene 18	100271328	100271328	
HGNC:36436	RPL36AP19	ribosomal protein L36a pseudogene 19	100271330	100271330	
HGNC:36250	RPL36AP20	ribosomal protein L36a pseudogene 20	100271329	100271329	
HGNC:37041	RPL36AP21	ribosomal protein L36a pseudogene 21	100271332	100271332	ENSG00000240785
HGNC:36002	RPL36AP23	ribosomal protein L36a pseudogene 23	729075	729075	
HGNC:36252	RPL36AP24	ribosomal protein L36a pseudogene 24	100271508	100271508	
HGNC:35926	RPL36AP25	ribosomal protein L36a pseudogene 25	100271331	100271331	
HGNC:36758	RPL36AP26	ribosomal protein L36a pseudogene 26	729909	729909	ENSG00000235828
HGNC:35650	RPL36AP27	ribosomal protein L36a pseudogene 27	100128072	100128072	
